1.090617452077826533e-04 7.121353828366029648e-02
1.142016669073226060e-04 7.445262077172984383e-02
1.195838256536571891e-04 7.783896916664466425e-02
1.252196377270859914e-04 8.137926836438429123e-02
1.311210574406231880e-04 8.508050823345375546e-02
1.373006024966983687e-04 8.894999230587800898e-02
1.437713805388814690e-04 9.299535487407144252e-02
1.505471169549523218e-04 9.722457408637419363e-02
1.576421839902881941e-04 1.016459899042859022e-01
1.650716312333232400e-04 1.062683139165764429e-01
1.728512175377433144e-04 1.111006536699305630e-01
1.809974444491273379e-04 1.161525235475039802e-01
1.895275912069380772e-04 1.214338659084173433e-01
1.984597513961055247e-04 1.269550688273013983e-01
2.078128713259464616e-04 1.327269849815318481e-01
2.176067902178267376e-04 1.387609537427328121e-01
2.278622822868096311e-04 1.450688178794117822e-01
2.386011008065511640e-04 1.516629505063925576e-01
2.498460242509102191e-04 1.585562726419796342e-01
2.616209046101454776e-04 1.657622792062256323e-01
2.739507179841845484e-04 1.732950631011632991e-01
2.868616175602806541e-04 1.811693353808664919e-01
3.003809890874290867e-04 1.894004582058075870e-01
3.145375089652127361e-04 1.980044647098130606e-01
3.293612050702900335e-04 2.069980898436186434e-01
3.448835204495474295e-04 2.163987937952535634e-01
3.611373800150173194e-04 2.262247965880146150e-01
3.781572603820310455e-04 2.364950992417970410e-01
3.959792629987421127e-04 2.472295194057964884e-01
4.146411907221382131e-04 2.584487194913570041e-01
4.341826280029687174e-04 2.701742338305314628e-01
4.546450248496725533e-04 2.824285023653658189e-01
4.760717847494027786e-04 2.952348996427492378e-01
4.985083567326426034e-04 3.086177666294335764e-01
5.220023317766918748e-04 3.226024343963450058e-01
5.466035437525113309e-04 3.372152602463140414e-01
5.723641751290435477e-04 3.524836614286270264e-01
5.993388676592263003e-04 3.684361137304264511e-01
6.275848382824758109e-04 3.851022167804931118e-01
6.571620004894875543e-04 4.025126834815620502e-01
6.881330914067816185e-04 4.206993777335156781e-01
7.205638048705601938e-04 4.396953264761451208e-01
7.545229307721414190e-04 4.595347315843418823e-01
7.900825009705418536e-04 4.802529742856022077e-01
8.273179420817069639e-04 5.018866240604246132e-01
8.663082354684760846e-04 5.244734248881370853e-01
9.071360847706422302e-04 5.480522899614844734e-01
9.498880913304604164e-04 5.726632705066402318e-01
9.946549378857052776e-04 5.983475272869801520e-01
1.041531580919916392e-03 6.251472762955970763e-01
1.090617452077830138e-03 6.531057359025813636e-01
1.142016669073229801e-03 6.822670420485575926e-01
1.195838256536575685e-03 7.126761541553955359e-01
1.252196377270863763e-03 7.443787304879608824e-01
1.311210574406236054e-03 7.774209896996826519e-01
1.373006024966987862e-03 8.118459014906086457e-01
1.437713805388819190e-03 8.477018153013768931e-01
1.505471169549528043e-03 8.850371971969792639e-01
1.576421839902886982e-03 9.238984081002062920e-01
1.650716312333237604e-03 9.643311675801828908e-01
1.728512175377438674e-03 1.006380230060420544e+00
1.809974444491279288e-03 1.050088943000372144e+00
1.895275912069386897e-03 1.095498833617746692e+00
1.984597513961061481e-03 1.142649095924611835e+00
2.078128713259471284e-03 1.191576048757091000e+00
2.176067902178274640e-03 1.242312521675051462e+00
2.278622822868103630e-03 1.294887213971863904e+00
2.386011008065519554e-03 1.349324000912208055e+00
2.498460242509110973e-03 1.405641190358396297e+00
2.616209046101463775e-03 1.463850720757786439e+00
2.739507179841854483e-03 1.523957433622192825e+00
2.868616175602814889e-03 1.585958195039961938e+00
3.003809890874297589e-03 1.649840985742067945e+00
3.145375089652123566e-03 1.715584574725417699e+00
3.293612050702848619e-03 1.783157252618935873e+00
3.448835204495229699e-03 1.852516455905948156e+00
3.611373800149184510e-03 1.923608544626173034e+00
3.781572603816575704e-03 1.996367969114623886e+00
3.959792629973978538e-03 2.070716886738909412e+00
4.146411907175036500e-03 2.146566737250620527e+00
4.341826279876305310e-03 2.223816460711843135e+00
4.546450248008801487e-03 2.302354243058139183e+00
4.760717846000523355e-03 2.382057830921549879e+00
4.985083562923271761e-03 2.462795443578206456e+00
5.220023305251738667e-03 2.544426761947852444e+00
5.466035403198482578e-03 2.626802784388989842e+00
